time,latitude,longitude,depth,mag,Pais,PERIOD,MAG_SEG,NewDate,NewMonth,cluster_label,acum_day,ill_frac,r/km,dec,ra/h,ra/°,ill_frac_interpolated,r/km_interpolated,dec_interpolated,td_acc,td_acc_interpolated,ra/°_interpolated,ra/h_interpolated,DEC_SEG,DEC_INTERPOLATED_SEG,DEPTH_SEG,ACUM_DAY_SEG,LATITUDE_SEG,LONGITUDE_SEG,ILL_FRAC_SEG,ILL_FRAC_INTERPOLATED_SEG,RA/°_SEG,RA/H_SEG,R/KM_SEG,R/KM_INTERPOLATED_SEG,TD_ACC_INTERPOLATED_SEG,TD_ACC_SEG,RA/H_INTERPOLATED_SEG,RA/°_INTERPOLATED_SEG,week
12/03/2011 19:59,38.047,142.827,15.3,4.8,Japan,"[2008, 2013)",1,07/03/2011 19:59,3,5,71,40.0877731,392957.5228,23.51103289,4.50311952,67.5467928,48.49027664,388486.0665,23.73209706,0.546,0.586799306,79.07760536,5.271840357,6,6,0,2,6,7,8,9,4,1,18,16,5,5,1,5,3
12/03/2011 20:08,35.754,141.754,36.3,5,Japan,"[2008, 2013)",1,07/03/2011 20:08,3,5,71,40.0877731,392957.5228,23.51103289,4.50311952,67.5467928,48.55638475,388450.8866,23.73383632,0.546,0.587120301,79.16832596,5.277888397,6,6,1,2,6,7,8,9,4,1,18,16,5,5,1,5,3
12/03/2011 20:09,36.747,143.993,35,5.1,Japan,"[2008, 2013)",2,07/03/2011 20:09,3,5,71,40.0877731,392957.5228,23.51103289,4.50311952,67.5467928,48.56689664,388445.2926,23.73411288,0.546,0.587171343,79.1827515,5.2788501,6,6,1,2,6,7,8,9,4,1,18,16,5,5,1,5,3
12/03/2011 20:14,38.892,144.751,4.2,5,Japan,"[2008, 2013)",1,07/03/2011 20:14,3,5,71,40.0877731,392957.5228,23.51103289,4.50311952,67.5467928,48.5991331,388428.1377,23.734961,0.546,0.58732787,79.22698981,5.281799321,6,6,0,2,6,7,8,9,4,1,18,16,5,5,1,5,3
12/03/2011 20:16,25.331,-109.465,10,5,Mexico,"[2008, 2013)",1,07/03/2011 20:16,3,59,71,40.0877731,392957.5228,23.51103289,4.50311952,67.5467928,48.61595212,388419.1873,23.7354035,0.546,0.587409537,79.25007067,5.283338045,6,6,0,2,5,1,8,9,4,1,18,16,5,5,1,5,3
12/03/2011 20:41,37.13,141.29,45.1,4.9,Japan,"[2008, 2013)",1,07/03/2011 20:41,3,5,71,40.0877731,392957.5228,23.51103289,4.50311952,67.5467928,48.78776311,388327.7568,23.73992373,0.546,0.588243785,79.48584806,5.299056537,6,6,2,2,6,7,8,9,4,1,18,16,5,5,1,5,3
12/03/2011 20:42,35.98,142.777,35,4.9,Japan,"[2008, 2013)",1,07/03/2011 20:42,3,5,71,40.0877731,392957.5228,23.51103289,4.50311952,67.5467928,48.79640622,388323.1573,23.74015112,0.546,0.588285752,79.49770905,5.29984727,6,6,1,2,6,7,8,9,4,1,18,16,5,5,1,5,3
12/03/2011 20:48,39.843,143.311,31.8,4.8,Japan,"[2008, 2013)",1,07/03/2011 20:48,3,5,71,40.0877731,392957.5228,23.51103289,4.50311952,67.5467928,48.83915457,388300.4084,23.7412758,0.546,0.588493322,79.55637291,5.303758194,6,6,1,2,6,7,8,9,4,1,18,16,5,5,1,5,3
12/03/2011 21:38,37.861,144.234,35,5,Japan,"[2008, 2013)",1,07/03/2011 21:38,3,5,71,40.0877731,392957.5228,23.51103289,4.50311952,67.5467928,49.1881493,388114.6882,23.75045762,0.546,0.590187905,80.03530073,5.335686716,6,6,1,2,6,7,8,9,4,1,18,16,5,5,1,5,3
12/03/2011 21:40,37.098,143.325,36.3,4.9,Japan,"[2008, 2013)",1,07/03/2011 21:40,3,5,71,40.0877731,392957.5228,23.51103289,4.50311952,67.5467928,49.20485152,388105.8,23.75089704,0.546,0.590269005,80.05822131,5.337214754,6,6,1,2,6,7,8,9,4,1,18,16,5,5,1,5,3
12/03/2011 21:48,39.612,142.569,26.4,5.4,Japan,"[2008, 2013)",3,07/03/2011 21:48,3,5,71,40.0877731,392957.5228,23.51103289,4.50311952,67.5467928,49.25519179,388079.0111,23.75222146,0.546,0.590513438,80.1273036,5.34182024,6,6,1,2,6,7,8,9,4,1,18,16,5,5,1,5,3
12/03/2011 21:58,39.03,142.31,44.9,5.4,Japan,"[2008, 2013)",3,07/03/2011 21:58,3,5,71,40.0877731,392957.5228,23.51103289,4.50311952,67.5467928,49.32632224,388041.1585,23.75409285,0.546,0.590858819,80.2249164,5.34832776,6,6,2,2,6,7,8,9,4,1,18,16,5,5,1,5,3
12/03/2011 22:05,37.65,143.877,23.5,4.8,Japan,"[2008, 2013)",1,07/03/2011 22:05,3,5,71,40.0877731,392957.5228,23.51103289,4.50311952,67.5467928,49.37502733,388015.2397,23.75537425,0.546,0.591095313,80.29175472,5.352783648,6,6,1,2,6,7,8,9,4,1,18,16,5,5,1,5,3
12/03/2011 22:12,37.681,141.889,16,5.8,Japan,"[2008, 2013)",4,07/03/2011 22:12,3,5,71,40.0877731,392957.5228,23.51103289,4.50311952,67.5467928,49.42770357,387987.2076,23.75676013,0.546,0.591351088,80.36404269,5.357602846,6,6,0,2,6,7,8,9,4,1,18,15,5,5,1,5,3
12/03/2011 22:31,39.175,142.27,31,5.3,Japan,"[2008, 2013)",2,07/03/2011 22:31,3,5,71,40.0877731,392957.5228,23.51103289,4.50311952,67.5467928,49.558635,387917.5315,23.76020485,0.546,0.59198684,80.54372077,5.369581385,6,6,1,2,6,7,8,9,4,1,18,15,5,5,1,5,3
12/03/2011 22:42,36.343,142.138,10.3,4.8,Japan,"[2008, 2013)",1,07/03/2011 22:42,3,5,71,40.0877731,392957.5228,23.51103289,4.50311952,67.5467928,49.63677337,387875.9495,23.76226061,0.546,0.59236625,80.6509506,5.37673004,6,6,0,2,6,7,8,9,4,1,18,15,5,5,1,5,3
12/03/2011 23:17,38.538,144.232,14.3,4.8,Japan,"[2008, 2013)",1,07/03/2011 23:17,3,5,71,40.0877731,392957.5228,23.51103289,4.50311952,67.5467928,49.87924762,387746.915,23.76863995,0.546,0.593543611,80.98369965,5.39891331,6,6,0,2,6,7,8,9,4,1,18,15,5,5,1,5,3
12/03/2011 23:20,37.998,142.282,23.5,5.4,Japan,"[2008, 2013)",3,07/03/2011 23:20,3,5,71,40.0877731,392957.5228,23.51103289,4.50311952,67.5467928,49.90365856,387733.9245,23.76928218,0.546,0.593662141,81.01719895,5.401146597,6,6,1,2,6,7,8,9,4,1,18,15,5,5,1,5,3
12/03/2011 23:24,38.047,141.72,15,6.1,Japan,"[2008, 2013)",5,07/03/2011 23:24,3,5,71,40.0877731,392957.5228,23.51103289,4.50311952,67.5467928,49.93250786,387718.5722,23.77004119,0.546,0.593802222,81.05678904,5.403785936,6,6,0,2,6,7,8,9,4,1,18,15,5,5,1,5,3
12/03/2011 23:37,36.732,142.296,22.2,5.1,Japan,"[2008, 2013)",2,07/03/2011 23:37,3,5,71,40.0877731,392957.5228,23.51103289,4.50311952,67.5467928,50.02057413,387671.707,23.77235815,0.546,0.594229838,81.17764298,5.411842865,6,6,1,2,6,7,8,10,4,1,18,15,5,5,1,5,3
12/03/2011 23:40,36.624,141.661,29.7,5.2,Japan,"[2008, 2013)",2,07/03/2011 23:40,3,5,71,40.0877731,392957.5228,23.51103289,4.50311952,67.5467928,50.04463468,387658.903,23.77299117,0.546,0.594346667,81.21066143,5.414044095,6,6,1,2,6,7,8,10,4,1,18,15,5,5,1,5,3
12/03/2011 23:51,37.075,143.387,21,5,Japan,"[2008, 2013)",1,07/03/2011 23:51,3,5,71,40.0877731,392957.5228,23.51103289,4.50311952,67.5467928,50.1188019,387619.4344,23.77494246,0.546,0.594706794,81.31244161,5.420829441,6,6,1,2,6,7,8,10,4,1,18,15,5,5,1,5,3
12/03/2011 23:53,37.681,143.381,8.7,5,Japan,"[2008, 2013)",1,07/03/2011 23:53,3,5,71,40.0877731,392957.5228,23.51103289,4.50311952,67.5467928,50.13503693,387610.7948,23.77536959,0.546,0.594785625,81.33472105,5.422314737,6,6,0,2,6,7,8,10,4,1,18,15,5,5,1,5,3
12/03/2011 23:57,38.086,144.118,20.5,4.9,Japan,"[2008, 2013)",1,07/03/2011 23:57,3,5,71,40.0877731,392957.5228,23.51103289,4.50311952,67.5467928,50.16201744,387596.4369,23.77607943,0.546,0.594916632,81.37174659,5.424783106,6,6,1,2,6,7,8,10,4,1,18,15,5,5,1,5,3
13/03/2011 00:15,36.571,141.804,23.3,4.8,Japan,"[2008, 2013)",1,08/03/2011 00:15,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,50.29336611,387521.8639,23.76543735,0.595,0.596589294,81.55098508,5.436732339,6,6,1,2,6,7,10,10,5,1,15,15,5,5,1,5,3
13/03/2011 00:32,36.008,140.868,24.2,5,Japan,"[2008, 2013)",1,08/03/2011 00:32,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,50.41755262,387450.6927,23.75337123,0.595,0.598317882,81.72030618,5.448020412,6,6,1,2,6,7,10,10,5,1,15,15,5,5,1,5,3
13/03/2011 00:43,38.038,142.712,32.3,5,Japan,"[2008, 2013)",1,08/03/2011 00:43,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,50.49230566,387407.8517,23.74610813,0.595,0.599358391,81.82222762,5.454815175,6,6,1,2,6,7,10,10,5,1,15,15,5,5,1,5,3
13/03/2011 00:47,39.081,143.232,36.6,5.2,Japan,"[2008, 2013)",2,08/03/2011 00:47,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,50.51991606,387392.0282,23.74342547,0.595,0.599742708,81.85987279,5.457324853,6,6,1,2,6,7,10,10,5,1,15,15,5,5,1,5,3
13/03/2011 01:08,36.324,142.192,10.5,4.8,Japan,"[2008, 2013)",1,08/03/2011 01:08,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,50.67569176,387302.7532,23.72829012,0.595,0.601910995,82.07226392,5.471484261,6,6,0,2,6,7,10,10,5,1,15,15,6,5,1,5,3
13/03/2011 01:26,35.723,141.637,8,6.1,Japan,"[2008, 2013)",5,08/03/2011 01:26,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,50.80180738,387230.4763,23.71603657,0.595,0.603666435,82.24421525,5.482947683,6,6,0,2,6,7,10,10,5,1,15,15,6,5,1,5,3
13/03/2011 01:31,37.511,143.84,22.3,5.1,Japan,"[2008, 2013)",2,08/03/2011 01:31,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,50.84099244,387208.0194,23.7122293,0.595,0.604211863,82.29764181,5.486509454,6,6,1,2,6,7,10,10,5,1,15,15,6,5,1,5,3
13/03/2011 01:42,36.907,142.903,7.3,5.2,Japan,"[2008, 2013)",2,08/03/2011 01:42,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,50.92322079,387160.8943,23.70423989,0.595,0.605356424,82.40975539,5.493983693,6,6,0,2,6,7,10,10,5,1,15,15,6,5,1,5,3
13/03/2011 02:13,36.585,143.551,10.1,4.8,Japan,"[2008, 2013)",1,08/03/2011 02:13,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,51.14735936,387032.4405,23.68246231,0.595,0.608476273,82.71535532,5.514357021,6,6,0,2,6,7,10,10,5,1,15,15,6,5,1,5,3
13/03/2011 02:23,36.344,142.344,10.1,5.8,Japan,"[2008, 2013)",4,08/03/2011 02:23,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,51.2177719,386992.0871,23.67562094,0.595,0.609456366,82.81135874,5.520757249,6,6,0,2,6,7,10,10,5,1,15,15,6,5,1,5,3
13/03/2011 02:32,36.717,141.568,17.6,4.9,Japan,"[2008, 2013)",1,08/03/2011 02:32,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,51.28287939,386954.774,23.66929502,0.595,0.610362616,82.90012902,5.526675268,6,6,0,2,6,7,10,10,5,1,15,15,6,5,1,5,3
13/03/2011 02:39,36.961,142.914,7.4,4.9,Japan,"[2008, 2013)",1,08/03/2011 02:39,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,51.33195115,386926.651,23.66452714,0.595,0.61104566,82.96703551,5.531135701,6,6,0,2,6,7,10,10,5,1,15,15,6,5,1,5,3
13/03/2011 02:42,39.689,144.347,14.3,5.1,Japan,"[2008, 2013)",2,08/03/2011 02:42,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,51.35425649,386913.8678,23.66235993,0.595,0.611356134,82.99744756,5.53316317,6,6,0,2,6,7,10,10,5,1,15,15,6,5,1,5,3
13/03/2011 02:48,36.851,142.595,12.9,5.1,Japan,"[2008, 2013)",2,08/03/2011 02:48,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,51.39657636,386889.6143,23.65824808,0.595,0.611945197,83.05514824,5.537009883,6,6,0,2,6,7,10,10,5,1,15,15,6,5,1,5,3
13/03/2011 02:51,36.908,143.332,12.6,5.3,Japan,"[2008, 2013)",2,08/03/2011 02:51,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,51.4188817,386876.8311,23.65608086,0.595,0.612255671,83.08556028,5.539037352,6,6,0,2,6,7,10,10,5,1,15,15,6,5,1,5,3
13/03/2011 02:53,39.471,143.266,21.9,5.1,Japan,"[2008, 2013)",2,08/03/2011 02:53,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,51.4334706,386868.4702,23.65466339,0.595,0.612458738,83.1054514,5.540363427,6,6,1,2,6,7,10,10,5,1,15,15,6,5,1,5,3
13/03/2011 02:57,36.881,143.296,14.6,5.3,Japan,"[2008, 2013)",2,08/03/2011 02:57,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,51.46120157,386852.5776,23.65196901,0.595,0.612844734,83.14326097,5.542884065,6,6,0,2,6,7,10,10,5,1,15,15,6,5,1,5,3
13/03/2011 03:07,36.996,142.537,17,4.9,Japan,"[2008, 2013)",1,08/03/2011 03:07,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,51.53728088,386808.9766,23.64457705,0.595,0.613903704,83.24699069,5.549799379,6,6,0,2,6,7,10,10,5,1,15,15,6,5,1,5,3
13/03/2011 03:34,37.601,142.807,24.4,4.8,Japan,"[2008, 2013)",1,08/03/2011 03:34,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,51.72838342,386699.4557,23.62600929,0.595,0.616563715,83.50754791,5.567169861,6,6,1,2,6,7,10,10,5,1,15,15,6,5,1,5,3
13/03/2011 03:45,38.045,142.541,22,4.9,Japan,"[2008, 2013)",1,08/03/2011 03:45,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,51.81193803,386651.5706,23.61789102,0.595,0.617726736,83.62146978,5.574764652,6,6,1,2,6,7,10,10,5,1,15,15,6,5,1,5,3
13/03/2011 03:54,38.642,144.749,26.8,4.9,Japan,"[2008, 2013)",1,08/03/2011 03:54,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,51.87716609,386614.1884,23.61155339,0.595,0.618634664,83.71040445,5.58069363,6,6,1,2,6,7,10,10,5,1,15,15,6,5,1,5,3
13/03/2011 04:02,38.031,142.556,25.9,4.9,Japan,"[2008, 2013)",1,08/03/2011 04:02,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,51.93130177,386583.1633,23.6062935,0.595,0.619388194,83.7842153,5.585614354,6,6,1,2,6,7,10,10,5,1,15,15,6,5,1,5,3
13/03/2011 04:12,35.668,141.724,35.7,5,Japan,"[2008, 2013)",1,08/03/2011 04:12,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,52.00894848,386538.664,23.59874925,0.595,0.620468981,83.89008209,5.592672139,6,6,1,2,6,7,10,10,5,1,15,15,6,5,1,5,3
13/03/2011 04:23,38.192,142.969,26.6,5.1,Japan,"[2008, 2013)",2,08/03/2011 04:23,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,52.08454551,386495.3393,23.59140415,0.595,0.621521238,83.99315425,5.599543617,6,6,1,2,6,7,10,10,5,1,15,15,6,5,1,5,3
13/03/2011 04:36,35.208,140.973,22.4,5.1,Japan,"[2008, 2013)",2,08/03/2011 04:36,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,52.17738396,386442.1336,23.58238385,0.595,0.622813484,84.1197341,5.607982273,6,6,1,2,6,7,10,10,5,1,15,15,6,5,1,5,3
13/03/2011 04:40,36.3,142.257,12.3,5.1,Japan,"[2008, 2013)",2,08/03/2011 04:40,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,52.2080086,386424.5826,23.57940832,0.595,0.623239757,84.16148901,5.610765934,6,6,0,2,6,7,10,10,5,1,15,15,6,5,1,5,3
13/03/2011 05:00,36.155,141.757,35,4.8,Japan,"[2008, 2013)",1,08/03/2011 05:00,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,52.35257134,386341.7337,23.56536242,0.595,0.625251968,84.35859192,5.623906128,6,6,1,2,6,7,10,10,5,1,15,15,6,5,1,5,3
13/03/2011 05:47,39.657,142.594,35,4.9,Japan,"[2008, 2013)",1,08/03/2011 05:47,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,52.6946268,386145.7018,23.53212789,0.595,0.630013137,84.8249647,5.654997647,6,6,1,2,6,7,10,10,5,1,15,15,6,5,1,5,3
13/03/2011 05:50,37.444,142.34,30.8,4.8,Japan,"[2008, 2013)",1,08/03/2011 05:50,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,52.71765556,386132.504,23.52989039,0.595,0.630333681,84.85636308,5.657090872,6,6,1,2,6,7,10,10,5,1,15,15,6,5,1,5,3
13/03/2011 05:55,38.343,142.09,44.7,4.9,Japan,"[2008, 2013)",1,08/03/2011 05:55,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,52.7482802,386114.9531,23.52691486,0.595,0.630759954,84.89811799,5.659874533,6,6,2,2,6,7,10,10,5,1,15,15,6,5,1,5,3
13/03/2011 05:59,37.07,141.264,49.7,4.9,Japan,"[2008, 2013)",1,08/03/2011 05:59,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,52.78288362,386095.1218,23.52355275,0.595,0.631241609,84.94529775,5.66301985,6,6,2,2,6,7,10,10,5,1,15,15,6,5,1,5,3
13/03/2011 06:37,37.619,143.442,22.3,4.9,Japan,"[2008, 2013)",1,08/03/2011 06:37,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,53.05693793,385938.0614,23.4969253,0.595,0.63505625,85.31895489,5.687930326,6,6,1,2,6,7,10,10,5,1,15,14,6,5,1,5,3
13/03/2011 07:04,38.326,144.019,35,5.3,Japan,"[2008, 2013)",2,08/03/2011 07:04,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,53.25105471,385826.8131,23.47806467,0.595,0.637758218,85.58362185,5.70557479,6,6,1,2,6,7,10,10,5,1,15,14,6,5,1,5,3
13/03/2011 07:38,39.495,142.814,35,4.8,Japan,"[2008, 2013)",1,08/03/2011 07:38,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,53.49279641,385688.2709,23.45457675,0.595,0.64112309,85.91322263,5.727548176,6,6,1,2,6,7,10,10,5,1,15,14,6,5,1,5,3
13/03/2011 07:56,39.642,143.181,13,5.7,Japan,"[2008, 2013)",4,08/03/2011 07:56,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,53.62771359,385610.9499,23.44146803,0.595,0.643001042,86.09717439,5.739811626,6,6,0,2,6,7,10,10,5,1,15,14,6,5,1,5,3
13/03/2011 08:26,37.4,143.716,17.8,4.8,Japan,"[2008, 2013)",1,08/03/2011 08:26,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,53.84196546,385488.1622,23.42065105,0.595,0.645983275,86.38929438,5.759286292,6,6,0,2,6,7,10,10,5,1,15,14,6,5,1,5,3
13/03/2011 08:35,25.33,-109.521,10,5,Mexico,"[2008, 2013)",1,08/03/2011 08:35,3,59,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,53.90864036,385449.9508,23.41417284,0.595,0.646911343,86.48020173,5.765346782,6,6,0,2,5,1,10,10,5,1,15,14,6,5,1,5,3
13/03/2011 08:43,37.174,142.4,37,5,Japan,"[2008, 2013)",1,08/03/2011 08:43,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,53.96554913,385417.3364,23.40864351,0.595,0.647703472,86.55779354,5.770519569,6,6,1,2,6,7,10,10,5,1,15,14,6,5,1,5,3
13/03/2011 08:45,-15.154,167.359,155.3,4.9,Vanuatu,"[2008, 2013)",1,08/03/2011 08:45,3,33,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,53.98315226,385407.2481,23.40693317,0.595,0.647948495,86.58179439,5.772119626,6,6,3,2,3,7,10,10,5,1,15,14,6,5,1,5,3
13/03/2011 08:49,37.856,143.921,12.7,4.9,Japan,"[2008, 2013)",1,08/03/2011 08:49,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,54.01028038,385391.701,23.40429737,0.595,0.6483261,86.61878201,5.774585467,6,6,0,2,6,7,10,10,5,1,15,14,6,5,1,5,3
13/03/2011 08:54,37.394,143.684,21.6,4.8,Japan,"[2008, 2013)",1,08/03/2011 08:54,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,54.04259299,385373.1826,23.40115783,0.595,0.648775868,86.66283837,5.777522558,6,6,1,2,6,7,10,10,5,1,15,14,6,5,1,5,3
13/03/2011 09:08,39.617,144.352,37.2,4.8,Japan,"[2008, 2013)",1,08/03/2011 09:08,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,54.14772953,385312.9289,23.39094264,0.595,0.650239294,86.80618594,5.787079063,6,6,1,2,6,7,10,10,5,1,15,14,6,5,1,5,3
13/03/2011 09:12,37.276,143.542,20.9,4.8,Japan,"[2008, 2013)",1,08/03/2011 09:12,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,54.1742548,385297.7272,23.38836541,0.595,0.650608507,86.84235162,5.789490108,6,6,1,2,6,7,10,10,5,1,15,14,6,5,1,5,3
13/03/2011 09:12,37.727,143.807,14.4,5.1,Japan,"[2008, 2013)",2,08/03/2011 09:12,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,54.17919815,385294.8942,23.38788511,0.595,0.650677315,86.84909158,5.789939439,6,6,0,2,6,7,10,10,5,1,15,14,6,5,1,5,3
13/03/2011 09:20,37.684,144.102,22.6,4.8,Japan,"[2008, 2013)",1,08/03/2011 09:20,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,54.23478065,385263.0399,23.38248464,0.595,0.651450984,86.9248751,5.794991674,6,6,1,2,6,7,10,10,5,1,15,14,6,5,1,5,3
13/03/2011 09:22,39.696,144.437,14.6,4.8,Japan,"[2008, 2013)",1,08/03/2011 09:22,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,54.25033411,385254.1262,23.38097345,0.595,0.651667477,86.94608134,5.796405423,6,6,0,2,6,7,10,10,5,1,15,14,6,5,1,5,3
13/03/2011 09:25,39.02,142.441,25,5.1,Japan,"[2008, 2013)",2,08/03/2011 09:25,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,54.2673344,385244.3833,23.37932168,0.595,0.651904109,86.96926025,5.797950683,6,6,1,2,6,7,10,10,5,1,15,14,6,5,1,5,3
13/03/2011 09:38,37.253,143.732,35,4.9,Japan,"[2008, 2013)",1,08/03/2011 09:38,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,54.36053457,385190.9703,23.37026624,0.595,0.653201389,87.09633326,5.806422218,6,6,1,2,6,7,10,10,5,1,15,14,6,5,1,5,3
13/03/2011 09:42,37.163,143.732,3,4.9,Japan,"[2008, 2013)",1,08/03/2011 09:42,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,54.39176205,385173.0739,23.36723214,0.595,0.653636053,87.13891012,5.809260675,6,6,0,2,6,7,10,10,5,1,15,14,6,5,1,5,3
13/03/2011 09:47,38.879,144.266,15.9,4.8,Japan,"[2008, 2013)",1,08/03/2011 09:47,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,54.42793288,385152.3444,23.36371773,0.595,0.654139525,87.18822695,5.812548463,6,6,0,2,6,7,10,10,5,1,15,14,6,5,1,5,3
13/03/2011 09:52,38.849,141.858,33,5.6,Japan,"[2008, 2013)",3,08/03/2011 09:52,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,54.46542997,385130.8548,23.36007447,0.595,0.654661458,87.23935206,5.815956804,6,6,1,2,6,7,10,10,5,1,15,14,6,5,1,5,3
13/03/2011 10:03,36.59,142.083,35,4.8,Japan,"[2008, 2013)",1,08/03/2011 10:03,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,54.54777889,385083.6606,23.35207335,0.595,0.655807697,87.35163003,5.823442002,6,6,1,2,6,7,10,10,5,1,15,14,6,5,1,5,3
13/03/2011 10:04,37.704,143.687,13.9,4.8,Japan,"[2008, 2013)",1,08/03/2011 10:04,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,54.54862287,385083.177,23.35199135,0.595,0.655819444,87.35278075,5.823518717,6,6,0,2,6,7,10,10,5,1,15,14,6,5,1,5,3
13/03/2011 10:29,36.617,142.974,7.5,4.8,Japan,"[2008, 2013)",1,08/03/2011 10:29,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,54.73176783,384978.2166,23.33419675,0.595,0.658368692,87.60248828,5.840165885,6,6,0,2,6,7,10,10,5,1,15,14,6,5,1,5,3
13/03/2011 10:43,38.194,141.631,65,4.8,Japan,"[2008, 2013)",1,08/03/2011 10:43,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,54.83208159,384920.7268,23.32445015,0.595,0.659764988,87.73926027,5.849284018,6,6,2,2,6,7,10,10,5,1,15,14,6,5,1,5,3
13/03/2011 10:50,39.658,143.596,36.7,4.9,Japan,"[2008, 2013)",1,08/03/2011 10:50,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,54.88814638,384888.5961,23.31900282,0.595,0.66054537,87.81570135,5.85438009,6,6,1,2,6,7,10,10,5,1,15,14,6,5,1,5,3
13/03/2011 10:58,36.982,143.203,18.4,4.9,Japan,"[2008, 2013)",1,08/03/2011 10:58,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,54.94614027,384855.3598,23.31336806,0.595,0.661352604,87.89477266,5.859651511,6,6,0,2,6,7,10,10,5,1,15,14,6,5,1,5,3
13/03/2011 11:01,39.739,144.411,12.3,4.9,Japan,"[2008, 2013)",1,08/03/2011 11:01,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,54.96314056,384845.6169,23.31171629,0.595,0.661589236,87.91795157,5.861196771,6,6,0,2,6,7,10,10,5,1,15,14,6,5,1,5,3
13/03/2011 11:07,36.19,141.038,51.4,4.8,Japan,"[2008, 2013)",1,08/03/2011 11:07,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,55.01100662,384818.1849,23.30706557,0.595,0.662255498,87.98321417,5.865547611,6,6,2,2,6,7,10,11,5,1,15,14,6,5,1,5,3
