,time,year,month,day,latitude,longitude,mag,depth,Pais,PERIOD,MAG_SEG,NewDate,NewMonth,cluster_label,acum_day,ill_frac,r/km,dec,ra/h,ra/°,ill_frac_interpolated,r/km_interpolated,dec_interpolated,td_acc,td_acc_interpolated,ra/°_interpolated,ra/h_interpolated,DEC_SEG,DEC_INTERPOLATED_SEG,DEPTH_SEG,ACUM_DAY_SEG,LATITUDE_SEG,LONGITUDE_SEG,ILL_FRAC_SEG,ILL_FRAC_INTERPOLATED_SEG,RA/°_SEG,RA/H_SEG,R/KM_SEG,R/KM_INTERPOLATED_SEG,TD_ACC_INTERPOLATED_SEG,TD_ACC_SEG,RA/H_INTERPOLATED_SEG,RA/°_INTERPOLATED_SEG,week
175502,13/03/2011 02:23,2011,3,13,36.344,142.344,5.8,10.1,Japan,"[2008, 2013)",4,08/03/2011 02:23,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,51.2177719,386992.0871,23.67562094,0.595,0.609456366,82.81135874,5.520757249,6,6,0,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175504,13/03/2011 02:32,2011,3,13,36.717,141.568,4.9,17.6,Japan,"[2008, 2013)",1,08/03/2011 02:32,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,51.28287939,386954.774,23.66929502,0.595,0.610362616,82.90012902,5.526675268,6,6,0,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175505,13/03/2011 02:39,2011,3,13,36.961,142.914,4.9,7.4,Japan,"[2008, 2013)",1,08/03/2011 02:39,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,51.33195115,386926.651,23.66452714,0.595,0.61104566,82.96703551,5.531135701,6,6,0,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175506,13/03/2011 02:42,2011,3,13,39.689,144.347,5.1,14.3,Japan,"[2008, 2013)",2,08/03/2011 02:42,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,51.35425649,386913.8678,23.66235993,0.595,0.611356134,82.99744756,5.53316317,6,6,0,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175507,13/03/2011 02:48,2011,3,13,36.851,142.595,5.1,12.9,Japan,"[2008, 2013)",2,08/03/2011 02:48,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,51.39657636,386889.6143,23.65824808,0.595,0.611945197,83.05514824,5.537009883,6,6,0,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175509,13/03/2011 02:51,2011,3,13,36.908,143.332,5.3,12.6,Japan,"[2008, 2013)",2,08/03/2011 02:51,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,51.4188817,386876.8311,23.65608086,0.595,0.612255671,83.08556028,5.539037352,6,6,0,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175510,13/03/2011 02:53,2011,3,13,39.471,143.266,5.1,21.9,Japan,"[2008, 2013)",2,08/03/2011 02:53,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,51.4334706,386868.4702,23.65466339,0.595,0.612458738,83.1054514,5.540363427,6,6,1,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175512,13/03/2011 02:57,2011,3,13,36.881,143.296,5.3,14.6,Japan,"[2008, 2013)",2,08/03/2011 02:57,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,51.46120157,386852.5776,23.65196901,0.595,0.612844734,83.14326097,5.542884065,6,6,0,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175516,13/03/2011 03:07,2011,3,13,36.996,142.537,4.9,17,Japan,"[2008, 2013)",1,08/03/2011 03:07,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,51.53728088,386808.9766,23.64457705,0.595,0.613903704,83.24699069,5.549799379,6,6,0,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175519,13/03/2011 03:34,2011,3,13,37.601,142.807,4.8,24.4,Japan,"[2008, 2013)",1,08/03/2011 03:34,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,51.72838342,386699.4557,23.62600929,0.595,0.616563715,83.50754791,5.567169861,6,6,1,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175521,13/03/2011 03:45,2011,3,13,38.045,142.541,4.9,22,Japan,"[2008, 2013)",1,08/03/2011 03:45,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,51.81193803,386651.5706,23.61789102,0.595,0.617726736,83.62146978,5.574764652,6,6,1,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175525,13/03/2011 03:54,2011,3,13,38.642,144.749,4.9,26.8,Japan,"[2008, 2013)",1,08/03/2011 03:54,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,51.87716609,386614.1884,23.61155339,0.595,0.618634664,83.71040445,5.58069363,6,6,1,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175527,13/03/2011 04:02,2011,3,13,38.031,142.556,4.9,25.9,Japan,"[2008, 2013)",1,08/03/2011 04:02,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,51.93130177,386583.1633,23.6062935,0.595,0.619388194,83.7842153,5.585614354,6,6,1,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175530,13/03/2011 04:12,2011,3,13,35.668,141.724,5,35.7,Japan,"[2008, 2013)",1,08/03/2011 04:12,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,52.00894848,386538.664,23.59874925,0.595,0.620468981,83.89008209,5.592672139,6,6,1,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175531,13/03/2011 04:23,2011,3,13,38.192,142.969,5.1,26.6,Japan,"[2008, 2013)",2,08/03/2011 04:23,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,52.08454551,386495.3393,23.59140415,0.595,0.621521238,83.99315425,5.599543617,6,6,1,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175534,13/03/2011 04:36,2011,3,13,35.208,140.973,5.1,22.4,Japan,"[2008, 2013)",2,08/03/2011 04:36,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,52.17738396,386442.1336,23.58238385,0.595,0.622813484,84.1197341,5.607982273,6,6,1,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175535,13/03/2011 04:40,2011,3,13,36.3,142.257,5.1,12.3,Japan,"[2008, 2013)",2,08/03/2011 04:40,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,52.2080086,386424.5826,23.57940832,0.595,0.623239757,84.16148901,5.610765934,6,6,0,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175537,13/03/2011 05:00,2011,3,13,36.155,141.757,4.8,35,Japan,"[2008, 2013)",1,08/03/2011 05:00,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,52.35257134,386341.7337,23.56536242,0.595,0.625251968,84.35859192,5.623906128,6,6,1,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175544,13/03/2011 05:47,2011,3,13,39.657,142.594,4.9,35,Japan,"[2008, 2013)",1,08/03/2011 05:47,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,52.6946268,386145.7018,23.53212789,0.595,0.630013137,84.8249647,5.654997647,6,6,1,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175545,13/03/2011 05:50,2011,3,13,37.444,142.34,4.8,30.8,Japan,"[2008, 2013)",1,08/03/2011 05:50,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,52.71765556,386132.504,23.52989039,0.595,0.630333681,84.85636308,5.657090872,6,6,1,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175546,13/03/2011 05:55,2011,3,13,38.343,142.09,4.9,44.7,Japan,"[2008, 2013)",1,08/03/2011 05:55,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,52.7482802,386114.9531,23.52691486,0.595,0.630759954,84.89811799,5.659874533,6,6,2,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175548,13/03/2011 05:59,2011,3,13,37.07,141.264,4.9,49.7,Japan,"[2008, 2013)",1,08/03/2011 05:59,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,52.78288362,386095.1218,23.52355275,0.595,0.631241609,84.94529775,5.66301985,6,6,2,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175551,13/03/2011 06:37,2011,3,13,37.619,143.442,4.9,22.3,Japan,"[2008, 2013)",1,08/03/2011 06:37,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,53.05693793,385938.0614,23.4969253,0.595,0.63505625,85.31895489,5.687930326,6,6,1,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175553,13/03/2011 07:04,2011,3,13,38.326,144.019,5.3,35,Japan,"[2008, 2013)",2,08/03/2011 07:04,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,53.25105471,385826.8131,23.47806467,0.595,0.637758218,85.58362185,5.70557479,6,6,1,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175556,13/03/2011 07:38,2011,3,13,39.495,142.814,4.8,35,Japan,"[2008, 2013)",1,08/03/2011 07:38,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,53.49279641,385688.2709,23.45457675,0.595,0.64112309,85.91322263,5.727548176,6,6,1,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175558,13/03/2011 07:56,2011,3,13,39.642,143.181,5.7,13,Japan,"[2008, 2013)",4,08/03/2011 07:56,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,53.62771359,385610.9499,23.44146803,0.595,0.643001042,86.09717439,5.739811626,6,6,0,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175561,13/03/2011 08:26,2011,3,13,37.4,143.716,4.8,17.8,Japan,"[2008, 2013)",1,08/03/2011 08:26,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,53.84196546,385488.1622,23.42065105,0.595,0.645983275,86.38929438,5.759286292,6,6,0,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175562,13/03/2011 08:35,2011,3,13,25.33,-109.521,5,10,Mexico,"[2008, 2013)",1,08/03/2011 08:35,3,59,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,53.90864036,385449.9508,23.41417284,0.595,0.646911343,86.48020173,5.765346782,6,6,0,2,5,1,10,10,5,1,15,14,6,5,1,5,3
175564,13/03/2011 08:43,2011,3,13,37.174,142.4,5,37,Japan,"[2008, 2013)",1,08/03/2011 08:43,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,53.96554913,385417.3364,23.40864351,0.595,0.647703472,86.55779354,5.770519569,6,6,1,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175565,13/03/2011 08:45,2011,3,13,-15.154,167.359,4.9,155.3,Vanuatu,"[2008, 2013)",1,08/03/2011 08:45,3,33,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,53.98315226,385407.2481,23.40693317,0.595,0.647948495,86.58179439,5.772119626,6,6,3,2,3,7,10,10,5,1,15,14,6,5,1,5,3
175567,13/03/2011 08:49,2011,3,13,37.856,143.921,4.9,12.7,Japan,"[2008, 2013)",1,08/03/2011 08:49,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,54.01028038,385391.701,23.40429737,0.595,0.6483261,86.61878201,5.774585467,6,6,0,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175568,13/03/2011 08:54,2011,3,13,37.394,143.684,4.8,21.6,Japan,"[2008, 2013)",1,08/03/2011 08:54,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,54.04259299,385373.1826,23.40115783,0.595,0.648775868,86.66283837,5.777522558,6,6,1,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175572,13/03/2011 09:08,2011,3,13,39.617,144.352,4.8,37.2,Japan,"[2008, 2013)",1,08/03/2011 09:08,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,54.14772953,385312.9289,23.39094264,0.595,0.650239294,86.80618594,5.787079063,6,6,1,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175573,13/03/2011 09:12,2011,3,13,37.276,143.542,4.8,20.9,Japan,"[2008, 2013)",1,08/03/2011 09:12,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,54.1742548,385297.7272,23.38836541,0.595,0.650608507,86.84235162,5.789490108,6,6,1,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175575,13/03/2011 09:12,2011,3,13,37.727,143.807,5.1,14.4,Japan,"[2008, 2013)",2,08/03/2011 09:12,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,54.17919815,385294.8942,23.38788511,0.595,0.650677315,86.84909158,5.789939439,6,6,0,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175577,13/03/2011 09:20,2011,3,13,37.684,144.102,4.8,22.6,Japan,"[2008, 2013)",1,08/03/2011 09:20,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,54.23478065,385263.0399,23.38248464,0.595,0.651450984,86.9248751,5.794991674,6,6,1,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175578,13/03/2011 09:22,2011,3,13,39.696,144.437,4.8,14.6,Japan,"[2008, 2013)",1,08/03/2011 09:22,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,54.25033411,385254.1262,23.38097345,0.595,0.651667477,86.94608134,5.796405423,6,6,0,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175580,13/03/2011 09:25,2011,3,13,39.02,142.441,5.1,25,Japan,"[2008, 2013)",2,08/03/2011 09:25,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,54.2673344,385244.3833,23.37932168,0.595,0.651904109,86.96926025,5.797950683,6,6,1,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175581,13/03/2011 09:38,2011,3,13,37.253,143.732,4.9,35,Japan,"[2008, 2013)",1,08/03/2011 09:38,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,54.36053457,385190.9703,23.37026624,0.595,0.653201389,87.09633326,5.806422218,6,6,1,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175583,13/03/2011 09:42,2011,3,13,37.163,143.732,4.9,3,Japan,"[2008, 2013)",1,08/03/2011 09:42,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,54.39176205,385173.0739,23.36723214,0.595,0.653636053,87.13891012,5.809260675,6,6,0,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175585,13/03/2011 09:47,2011,3,13,38.879,144.266,4.8,15.9,Japan,"[2008, 2013)",1,08/03/2011 09:47,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,54.42793288,385152.3444,23.36371773,0.595,0.654139525,87.18822695,5.812548463,6,6,0,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175586,13/03/2011 09:52,2011,3,13,38.849,141.858,5.6,33,Japan,"[2008, 2013)",3,08/03/2011 09:52,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,54.46542997,385130.8548,23.36007447,0.595,0.654661458,87.23935206,5.815956804,6,6,1,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175587,13/03/2011 10:03,2011,3,13,36.59,142.083,4.8,35,Japan,"[2008, 2013)",1,08/03/2011 10:03,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,54.54777889,385083.6606,23.35207335,0.595,0.655807697,87.35163003,5.823442002,6,6,1,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175588,13/03/2011 10:04,2011,3,13,37.704,143.687,4.8,13.9,Japan,"[2008, 2013)",1,08/03/2011 10:04,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,54.54862287,385083.177,23.35199135,0.595,0.655819444,87.35278075,5.823518717,6,6,0,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175589,13/03/2011 10:29,2011,3,13,36.617,142.974,4.8,7.5,Japan,"[2008, 2013)",1,08/03/2011 10:29,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,54.73176783,384978.2166,23.33419675,0.595,0.658368692,87.60248828,5.840165885,6,6,0,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175591,13/03/2011 10:43,2011,3,13,38.194,141.631,4.8,65,Japan,"[2008, 2013)",1,08/03/2011 10:43,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,54.83208159,384920.7268,23.32445015,0.595,0.659764988,87.73926027,5.849284018,6,6,2,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175594,13/03/2011 10:50,2011,3,13,39.658,143.596,4.9,36.7,Japan,"[2008, 2013)",1,08/03/2011 10:50,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,54.88814638,384888.5961,23.31900282,0.595,0.66054537,87.81570135,5.85438009,6,6,1,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175596,13/03/2011 10:58,2011,3,13,36.982,143.203,4.9,18.4,Japan,"[2008, 2013)",1,08/03/2011 10:58,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,54.94614027,384855.3598,23.31336806,0.595,0.661352604,87.89477266,5.859651511,6,6,0,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175597,13/03/2011 11:01,2011,3,13,39.739,144.411,4.9,12.3,Japan,"[2008, 2013)",1,08/03/2011 11:01,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,54.96314056,384845.6169,23.31171629,0.595,0.661589236,87.91795157,5.861196771,6,6,0,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175599,13/03/2011 11:07,2011,3,13,36.19,141.038,4.8,51.4,Japan,"[2008, 2013)",1,08/03/2011 11:07,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,55.01100662,384818.1849,23.30706557,0.595,0.662255498,87.98321417,5.865547611,6,6,2,2,6,7,10,11,5,1,15,14,6,5,1,5,3
175605,13/03/2011 11:37,2011,3,13,37.348,142.394,5.7,17,Japan,"[2008, 2013)",4,08/03/2011 11:37,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,55.22501735,384695.5354,23.28627202,0.595,0.665234375,88.27500538,5.885000359,6,6,0,2,6,7,10,11,5,1,15,14,6,5,1,5,3
175606,13/03/2011 11:47,2011,3,13,37.348,142.46,4.9,36.4,Japan,"[2008, 2013)",1,08/03/2011 11:47,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,55.30085552,384652.0725,23.27890349,0.595,0.666289988,88.37840632,5.891893755,6,6,1,2,6,7,10,11,5,1,15,14,6,5,1,5,3
175607,13/03/2011 11:50,2011,3,13,37.564,142.575,4.9,28.1,Japan,"[2008, 2013)",1,08/03/2011 11:50,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,55.31833809,384642.0533,23.27720486,0.595,0.666533333,88.40224279,5.893482853,6,6,1,2,6,7,10,11,5,1,15,14,6,5,1,5,3
175609,13/03/2011 12:01,2011,3,13,40.607,143.418,4.8,37.5,Japan,"[2008, 2013)",1,08/03/2011 12:01,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,55.39767277,384596.5866,23.26949661,0.595,0.667637616,88.51041102,5.900694068,6,6,1,2,6,7,10,11,5,1,15,14,6,5,1,5,3
175610,13/03/2011 12:02,2011,3,13,37.364,142.502,4.8,17.8,Japan,"[2008, 2013)",1,08/03/2011 12:02,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,55.40828288,384590.5059,23.26846572,0.595,0.667785301,88.52487729,5.901658486,6,6,0,2,6,7,10,11,5,1,15,14,6,5,1,5,3
175615,13/03/2011 12:25,2011,3,13,39.717,144.375,4.8,20.9,Japan,"[2008, 2013)",1,08/03/2011 12:25,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,55.57298072,384496.1176,23.25246347,0.595,0.670077778,88.74943324,5.916628882,6,6,1,2,6,7,10,11,5,1,15,14,6,5,1,5,3
175616,13/03/2011 12:27,2011,3,13,36.276,142.232,4.9,29,Japan,"[2008, 2013)",1,08/03/2011 12:27,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,55.58431424,384489.6224,23.25136229,0.595,0.670235532,88.76488584,5.917659056,6,6,1,2,6,7,10,11,5,1,15,14,6,5,1,5,3
175621,13/03/2011 12:42,2011,3,13,37.484,144.062,4.9,41.5,Japan,"[2008, 2013)",1,08/03/2011 12:42,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,55.69572039,384425.7755,23.24053793,0.595,0.671786227,88.91678166,5.927785444,6,6,2,2,6,7,10,11,5,1,15,14,6,5,1,5,3
175622,13/03/2011 12:44,2011,3,13,37.259,141.921,4.8,50.7,Japan,"[2008, 2013)",1,08/03/2011 12:44,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,55.70970645,384417.7601,23.23917903,0.595,0.671980903,88.93585083,5.929056722,6,6,2,2,6,7,10,11,5,1,15,14,6,5,1,5,3
175625,13/03/2011 12:53,2011,3,13,34.995,141.162,4.8,16.4,Japan,"[2008, 2013)",1,08/03/2011 12:53,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,55.77505508,384380.3089,23.23282968,0.595,0.672890509,89.0249499,5.93499666,6,6,0,2,6,7,10,11,5,1,15,14,6,5,1,5,3
175626,13/03/2011 12:55,2011,3,13,37.794,143.553,4.8,40.7,Japan,"[2008, 2013)",1,08/03/2011 12:55,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,55.79217593,384370.4969,23.23116619,0.595,0.673128819,89.04829319,5.93655288,6,6,2,2,6,7,10,11,5,1,15,14,6,5,1,5,3
175631,13/03/2011 13:16,2011,3,13,34.326,141.613,5.4,35.2,Japan,"[2008, 2013)",3,08/03/2011 13:16,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,55.94156145,384284.8841,23.21665171,0.595,0.67520816,89.25197168,5.950131445,6,6,1,2,6,7,10,11,5,1,15,14,6,5,1,5,3
175633,13/03/2011 13:23,2011,3,13,35.817,141.598,4.9,10.6,Japan,"[2008, 2013)",1,08/03/2011 13:23,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,55.99509428,384254.2044,23.2114504,0.595,0.675953299,89.32496058,5.954997372,6,6,0,2,6,7,10,11,5,1,15,14,6,5,1,5,3
175646,13/03/2011 14:31,2011,3,13,39.167,142.729,5.2,27.2,Japan,"[2008, 2013)",2,08/03/2011 14:31,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,56.48701754,383972.2833,23.16365453,0.595,0.682800521,89.9956694,5.999711293,6,6,1,2,6,7,10,11,5,1,15,13,6,5,1,5,3
175648,13/03/2011 14:41,2011,3,13,38.282,142.791,5.1,12,Japan,"[2008, 2013)",2,08/03/2011 14:41,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,56.55489812,383933.3809,23.15705916,0.595,0.68374537,90.08822064,6.005881376,6,6,0,2,6,7,10,11,5,1,15,13,6,5,2,6,3
175650,13/03/2011 14:48,2011,3,13,37.767,142.783,5.4,17.9,Japan,"[2008, 2013)",3,08/03/2011 14:48,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,56.60324646,383905.6725,23.15236158,0.595,0.684418345,90.1541408,6.010276053,6,6,0,2,6,7,10,11,5,1,15,13,6,5,2,6,3
175651,13/03/2011 15:08,2011,3,13,36.902,144.471,5.2,21.1,Japan,"[2008, 2013)",2,08/03/2011 15:08,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,56.75359654,383819.5069,23.13775338,0.595,0.686511111,90.3591344,6.023942293,6,6,1,2,6,7,10,11,5,1,15,13,6,5,2,6,3
175652,13/03/2011 15:10,2011,3,13,35.468,140.834,5.2,35,Japan,"[2008, 2013)",2,08/03/2011 15:10,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,56.76854715,383810.9387,23.13630076,0.595,0.686719213,90.37951869,6.025301246,6,6,1,2,6,7,10,11,5,1,15,13,6,5,2,6,3
175653,13/03/2011 15:11,2011,3,13,37.801,142.811,4.8,35,Japan,"[2008, 2013)",1,08/03/2011 15:11,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,56.7766253,383806.3091,23.13551588,0.595,0.686831655,90.39053278,6.026035519,6,6,1,2,6,7,10,11,5,1,15,13,6,5,2,6,3
175654,13/03/2011 15:27,2011,3,13,39.445,142.586,5,36.9,Japan,"[2008, 2013)",1,08/03/2011 15:27,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,56.88779031,383742.6005,23.12471495,0.595,0.688378993,90.54209982,6.036139988,6,6,1,2,6,7,10,11,5,1,15,13,6,5,2,6,3
175655,13/03/2011 15:35,2011,3,13,11.865,44.006,4.9,10,Djibouti,"[2008, 2013)",1,08/03/2011 15:35,3,22,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,56.94313168,383710.8843,23.11933791,0.595,0.689149306,90.61755456,6.041170304,6,6,0,2,4,4,10,11,5,1,15,13,6,5,2,6,3
175661,13/03/2011 16:16,2011,3,13,39.296,142.86,4.8,22.8,Japan,"[2008, 2013)",1,08/03/2011 16:16,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,57.23973247,383540.9025,23.09051981,0.595,0.693277778,91.02195253,6.068130169,6,6,1,2,6,7,10,11,5,1,15,13,6,5,2,6,3
175667,13/03/2011 17:01,2011,3,13,35.132,141.149,5.1,16.6,Japan,"[2008, 2013)",2,08/03/2011 17:01,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,57.568887,383352.2641,23.05853875,0.595,0.697859375,91.47073563,6.098049042,6,6,0,2,6,7,10,11,5,1,15,13,6,5,2,6,3
175668,13/03/2011 17:04,2011,3,13,37.645,143.597,5.1,35,Japan,"[2008, 2013)",2,08/03/2011 17:04,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,57.58709298,383341.8302,23.05676984,0.595,0.698112789,91.49555844,6.099703896,6,6,1,2,6,7,10,11,5,1,15,13,6,5,2,6,3
175669,13/03/2011 17:05,2011,3,13,37.569,143.67,4.9,35,Japan,"[2008, 2013)",1,08/03/2011 17:05,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,57.60119961,383333.7457,23.05539922,0.595,0.698309144,91.514792,6.100986133,6,6,1,2,6,7,10,11,5,1,15,13,6,5,2,6,3
175671,13/03/2011 17:20,2011,3,13,37.949,143.015,4.8,35,Japan,"[2008, 2013)",1,08/03/2011 17:20,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,57.70500988,383274.2521,23.04531289,0.595,0.699754109,91.65633129,6.110422086,6,6,1,2,6,7,10,11,5,1,15,13,6,5,2,6,3
175672,13/03/2011 17:29,2011,3,13,35.599,140.758,4.8,35,Japan,"[2008, 2013)",1,08/03/2011 17:29,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,57.76903225,383237.5608,23.03909239,0.595,0.700645255,91.74362207,6.116241471,6,6,1,2,6,7,10,11,5,1,15,13,7,5,2,6,3
175673,13/03/2011 17:40,2011,3,13,36.293,141.932,4.8,42.6,Japan,"[2008, 2013)",1,08/03/2011 17:40,3,5,72,50.17918686,387587.3001,23.77653114,5.426353887,81.3953083,57.84788465,383192.3705,23.031431,0.595,0.701742824,91.85113274,6.12340885,6,6,2,2,6,7,10,11,5,1,15,13,7,5,2,6,3
