,time,year,month,day,latitude,longitude,mag,depth,Pais,PERIOD,MAG_SEG,NewDate,NewMonth,cluster_label,acum_day,ill_frac,r/km,dec,ra/h,ra/°,ill_frac_interpolated,r/km_interpolated,dec_interpolated,td_acc,td_acc_interpolated,ra/°_interpolated,ra/h_interpolated,DEC_SEG,DEC_INTERPOLATED_SEG,DEPTH_SEG,ACUM_DAY_SEG,LATITUDE_SEG,LONGITUDE_SEG,ILL_FRAC_SEG,ILL_FRAC_INTERPOLATED_SEG,RA/°_SEG,RA/H_SEG,R/KM_SEG,R/KM_INTERPOLATED_SEG,TD_ACC_INTERPOLATED_SEG,TD_ACC_SEG,RA/H_INTERPOLATED_SEG,RA/°_INTERPOLATED_SEG,week
175487,2011-03-13 00:43:17,2011,3,13,38.038,142.712,5.0,32.3,Japan,"[2008, 2013)",1,2011-03-08 00:43:17,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,50.49230566284272,387407.8517172577,23.74610813497557,0.595,0.5993583912037037,81.82222761788582,5.454815174525721,6,6,1,2,6,7,10,10,5,1,15,15,5,5,1,5,3
175488,2011-03-13 00:47:06,2011,3,13,39.081,143.232,5.2,36.6,Japan,"[2008, 2013)",2,2011-03-08 00:47:06,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,50.51991606146218,387392.0282021178,23.74342547454578,0.595,0.5997427083333333,81.85987279424269,5.457324852949513,6,6,1,2,6,7,10,10,5,1,15,15,5,5,1,5,3
175490,2011-03-13 01:08:38,2011,3,13,36.324,142.192,4.8,10.5,Japan,"[2008, 2013)",1,2011-03-08 01:08:38,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,50.675691760223536,387302.75317346817,23.728290115265047,0.595,0.6019109953703703,82.07226392023871,5.471484261349247,6,6,0,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175494,2011-03-13 01:26:04,2011,3,13,35.723,141.637,6.1,8.0,Japan,"[2008, 2013)",5,2011-03-08 01:26:04,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,50.80180738011856,387230.47633138805,23.71603656587832,0.595,0.6036664351851851,82.24421524979896,5.48294768331993,6,6,0,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175495,2011-03-13 01:31:29,2011,3,13,37.511,143.84,5.1,22.3,Japan,"[2008, 2013)",2,2011-03-08 01:31:29,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,50.84099244366147,387208.0193775869,23.712229296709403,0.595,0.6042118634259259,82.29764181013077,5.486509454008718,6,6,1,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175497,2011-03-13 01:42:51,2011,3,13,36.907,142.903,5.2,7.3,Japan,"[2008, 2013)",2,2011-03-08 01:42:51,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,50.92322079238844,387160.8943237641,23.704239888791864,0.595,0.6053564236111111,82.40975539211938,5.493983692807959,6,6,0,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175500,2011-03-13 02:13:50,2011,3,13,36.585,143.551,4.8,10.1,Japan,"[2008, 2013)",1,2011-03-08 02:13:50,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,51.14735935585388,387032.44054802135,23.682462309145667,0.595,0.6084762731481481,82.71535531721736,5.514357021147824,6,6,0,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175502,2011-03-13 02:23:34,2011,3,13,36.344,142.344,5.8,10.1,Japan,"[2008, 2013)",4,2011-03-08 02:23:34,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,51.21777190080483,386992.0871294986,23.675620939315984,0.595,0.6094563657407407,82.81135873639822,5.520757249093215,6,6,0,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175504,2011-03-13 02:32:34,2011,3,13,36.717,141.568,4.9,17.6,Japan,"[2008, 2013)",1,2011-03-08 02:32:34,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,51.2828793909992,386954.77403702895,23.6692950151584,0.595,0.6103626157407407,82.90012902125724,5.5266752680838165,6,6,0,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175505,2011-03-13 02:39:21,2011,3,13,36.961,142.914,4.9,7.4,Japan,"[2008, 2013)",1,2011-03-08 02:39:21,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,51.33195114749756,386926.651021038,23.66452714269148,0.595,0.6110456597222222,82.9670355137343,5.5311357009156215,6,6,0,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175506,2011-03-13 02:42:26,2011,3,13,39.689,144.347,5.1,14.3,Japan,"[2008, 2013)",2,2011-03-08 02:42:26,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,51.35425649136044,386913.8678319511,23.66235992793379,0.595,0.6113561342592593,82.99744755576934,5.533163170384623,6,6,0,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175507,2011-03-13 02:48:17,2011,3,13,36.851,142.595,5.1,12.9,Japan,"[2008, 2013)",2,2011-03-08 02:48:17,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,51.39657635998678,386889.6143218458,23.65824807723136,0.595,0.6119451967592593,83.0551482409277,5.537009882728514,6,6,0,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175509,2011-03-13 02:51:22,2011,3,13,36.908,143.332,5.3,12.6,Japan,"[2008, 2013)",2,2011-03-08 02:51:22,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,51.41888170384967,386876.831132759,23.65608086247367,0.595,0.6122556712962963,83.08556028296273,5.539037352197516,6,6,0,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175510,2011-03-13 02:53:23,2011,3,13,39.471,143.266,5.1,21.9,Japan,"[2008, 2013)",2,2011-03-08 02:53:23,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,51.43347060443026,386868.470236113,23.6546633868754,0.595,0.6124587384259259,83.10545140234781,5.540363426823188,6,6,1,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175512,2011-03-13 02:57:13,2011,3,13,36.881,143.296,5.3,14.6,Japan,"[2008, 2013)",2,2011-03-08 02:57:13,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,51.461201572476014,386852.57762265374,23.651969011771243,0.595,0.6128447337962962,83.1432609681211,5.542884064541407,6,6,0,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175516,2011-03-13 03:07:44,2011,3,13,36.996,142.537,4.9,17.0,Japan,"[2008, 2013)",1,2011-03-08 03:07:44,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,51.5372808804624,386808.9765831197,23.64457705224636,0.595,0.6139037037037037,83.24699068987302,5.5497993793248686,6,6,0,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175519,2011-03-13 03:34:09,2011,3,13,37.601,142.807,4.8,24.4,Japan,"[2008, 2013)",1,2011-03-08 03:34:09,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,51.72838342112551,386699.45574688935,23.62600929337642,0.595,0.6165637152777778,83.50754791487587,5.567169860991726,6,6,1,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175521,2011-03-13 03:45:42,2011,3,13,38.045,142.541,4.9,22.0,Japan,"[2008, 2013)",1,2011-03-08 03:45:42,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,51.81193803354162,386651.57061155327,23.61789102404085,0.595,0.6177267361111111,83.62146978044494,5.574764652029664,6,6,1,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175525,2011-03-13 03:54:43,2011,3,13,38.642,144.749,4.9,26.8,Japan,"[2008, 2013)",1,2011-03-08 03:54:43,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,51.87716609316228,386614.1884207642,23.611553385208904,0.595,0.6186346643518519,83.71040445472036,5.580693630314692,6,6,1,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175527,2011-03-13 04:02:12,2011,3,13,38.031,142.556,4.9,25.9,Japan,"[2008, 2013)",1,2011-03-08 04:02:12,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,51.93130176556464,386583.1632753589,23.60629349641862,0.595,0.6193881944444444,83.78421530268648,5.585614353512432,6,6,1,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175530,2011-03-13 04:12:56,2011,3,13,35.668,141.724,5.0,35.7,Japan,"[2008, 2013)",1,2011-03-08 04:12:56,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,52.00894847609274,386538.6639576729,23.59874924612698,0.595,0.6204689814814814,83.89008208685168,5.5926721391234455,6,6,1,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175531,2011-03-13 04:23:23,2011,3,13,38.192,142.969,5.1,26.6,Japan,"[2008, 2013)",2,2011-03-08 04:23:23,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,52.08454550637399,386495.3393114165,23.591404145299567,0.595,0.6215212384259259,83.99315425093798,5.599543616729199,6,6,1,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175534,2011-03-13 04:36:13,2011,3,13,35.208,140.973,5.1,22.4,Japan,"[2008, 2013)",2,2011-03-08 04:36:13,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,52.17738396461411,386442.1336054875,23.58238384603783,0.595,0.6228134837962963,84.11973410157027,5.60798227343802,6,6,1,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175535,2011-03-13 04:40:27,2011,3,13,36.3,142.257,5.1,12.3,Japan,"[2008, 2013)",2,2011-03-08 04:40:27,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,52.20800859889072,386424.5826323629,23.57940831874889,0.595,0.6232397569444444,84.16148901333729,5.610765934222488,6,6,0,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175537,2011-03-13 05:00:26,2011,3,13,36.155,141.757,4.8,35.0,Japan,"[2008, 2013)",1,2011-03-08 05:00:26,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,52.35257134100748,386341.7337474164,23.565362424184183,0.595,0.6252519675925926,84.35859192360759,5.623906128240507,6,6,1,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175544,2011-03-13 05:47:43,2011,3,13,39.657,142.594,4.9,35.0,Japan,"[2008, 2013)",1,2011-03-08 05:47:43,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,52.69462680338052,386145.7018153119,23.532127893008138,0.595,0.6300131365740741,84.82496469795024,5.654997646530017,6,6,1,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175545,2011-03-13 05:50:54,2011,3,13,37.444,142.34,4.8,30.8,Japan,"[2008, 2013)",1,2011-03-08 05:50:54,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,52.71765556380112,386132.50403630873,23.52989039020425,0.595,0.6303336805555555,84.8563630764837,5.657090871765582,6,6,1,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175546,2011-03-13 05:55:08,2011,3,13,38.343,142.09,4.9,44.7,Japan,"[2008, 2013)",1,2011-03-08 05:55:08,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,52.74828019807772,386114.9530631841,23.52691486291532,0.595,0.6307599537037036,84.89811798825072,5.65987453255005,6,6,2,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175548,2011-03-13 05:59:55,2011,3,13,37.07,141.264,4.9,49.7,Japan,"[2008, 2013)",1,2011-03-08 05:59:55,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,52.782883623421775,386095.1218455197,23.523552751372304,0.595,0.6312416087962963,84.94529775075912,5.66301985005061,6,6,2,2,6,7,10,10,5,1,15,15,6,5,1,5,3
175551,2011-03-13 06:37:48,2011,3,13,37.619,143.442,4.9,22.3,Japan,"[2008, 2013)",1,2011-03-08 06:37:48,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,53.05693792936957,385938.0613655502,23.496925296538624,0.595,0.63505625,85.31895489424902,5.687930326283269,6,6,1,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175553,2011-03-13 07:04:38,2011,3,13,38.326,144.019,5.3,35.0,Japan,"[2008, 2013)",2,2011-03-08 07:04:38,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,53.25105470568983,385826.8130713352,23.47806467080953,0.595,0.6377582175925925,85.58362185466201,5.705574790310803,6,6,1,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175556,2011-03-13 07:38:03,2011,3,13,39.495,142.814,4.8,35.0,Japan,"[2008, 2013)",1,2011-03-08 07:38:03,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,53.492796405393,385688.27094096167,23.454576748705914,0.595,0.6411230902777778,85.91322263455521,5.727548175637017,6,6,1,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175558,2011-03-13 07:56:42,2011,3,13,39.642,143.181,5.7,13.0,Japan,"[2008, 2013)",4,2011-03-08 07:56:42,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,53.627713593406895,385610.94992156624,23.44146802809048,0.595,0.6430010416666666,86.09717439151306,5.739811626100873,6,6,0,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175561,2011-03-13 08:26:19,2011,3,13,37.4,143.716,4.8,17.8,Japan,"[2008, 2013)",1,2011-03-08 08:26:19,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,53.8419654639169,385488.1622080133,23.420651051742286,0.595,0.645983275462963,86.38929438446579,5.7592862922977215,6,6,0,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175562,2011-03-13 08:35:32,2011,3,13,25.33,-109.521,5.0,10.0,Mexico,"[2008, 2013)",1,2011-03-08 08:35:32,3,59,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,53.90864035665299,385449.9508373916,23.414172836817944,0.595,0.6469113425925925,86.48020173173808,5.765346782115874,6,6,0,2,5,1,10,10,5,1,15,14,6,5,1,5,3
175564,2011-03-13 08:43:24,2011,3,13,37.174,142.4,5.0,37.0,Japan,"[2008, 2013)",1,2011-03-08 08:43:24,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,53.96554912585992,385417.3364306403,23.408643510517244,0.595,0.6477034722222222,86.55779353628152,5.770519569085437,6,6,1,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175565,2011-03-13 08:45:50,2011,3,13,-15.154,167.359,4.9,155.3,Vanuatu,"[2008, 2013)",1,2011-03-08 08:45:50,3,33,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,53.98315226209766,385407.2480760097,23.406933168059822,0.595,0.6479484953703704,86.58179439107673,5.772119626071785,6,6,3,2,3,7,10,10,5,1,15,14,6,5,1,5,3
175567,2011-03-13 08:49:35,2011,3,13,37.856,143.921,4.9,12.7,Japan,"[2008, 2013)",1,2011-03-08 08:49:35,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,54.01028038301198,385391.7009541473,23.40429736632749,0.595,0.648326099537037,86.61878200976798,5.774585467317868,6,6,0,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175568,2011-03-13 08:54:03,2011,3,13,37.394,143.684,4.8,21.6,Japan,"[2008, 2013)",1,2011-03-08 08:54:03,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,54.0425929892566,385373.18260455126,23.40115783359744,0.595,0.6487758680555555,86.66283837336468,5.777522558224314,6,6,1,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175572,2011-03-13 09:08:35,2011,3,13,39.617,144.352,4.8,37.2,Japan,"[2008, 2013)",1,2011-03-08 09:08:35,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,54.14772952897788,385312.9288700447,23.39094263755037,0.595,0.6502392939814815,86.80618594447036,5.787079062964692,6,6,1,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175573,2011-03-13 09:12:15,2011,3,13,37.276,143.542,4.8,20.9,Japan,"[2008, 2013)",1,2011-03-08 09:12:15,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,54.17425480276077,385297.72723977925,23.38836540918988,0.595,0.6506085069444444,86.84235161607958,5.789490107738641,6,6,1,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175575,2011-03-13 09:12:56,2011,3,13,37.727,143.807,5.1,14.4,Japan,"[2008, 2013)",2,2011-03-08 09:12:56,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,54.17919814923849,385294.89420868433,23.38788510754088,0.595,0.6506773148148148,86.84909158215221,5.7899394388101495,6,6,0,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175577,2011-03-13 09:20:37,2011,3,13,37.684,144.102,4.8,22.6,Japan,"[2008, 2013)",1,2011-03-08 09:20:37,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,54.23478065475628,385263.0398834464,23.3824846426582,0.595,0.6514509837962963,86.92487510311518,5.794991673541015,6,6,1,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175578,2011-03-13 09:22:46,2011,3,13,39.696,144.437,4.8,14.6,Japan,"[2008, 2013)",1,2011-03-08 09:22:46,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,54.250334110747154,385254.1262002453,23.380973449665,0.595,0.6516674768518518,86.94608133783152,5.796405422522103,6,6,0,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175580,2011-03-13 09:25:07,2011,3,13,39.02,142.441,5.1,25.0,Japan,"[2008, 2013)",2,2011-03-08 09:25:07,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,54.26733439985347,385244.3833372116,23.37932168057941,0.595,0.6519041087962962,86.9692602455447,5.797950683036316,6,6,1,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175581,2011-03-13 09:38:00,2011,3,13,37.253,143.732,4.9,35.0,Japan,"[2008, 2013)",1,2011-03-08 09:38:00,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,54.36053456637244,385190.9703363244,23.37026623729457,0.595,0.6532013888888889,87.09633326442622,5.806422217628417,6,6,1,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175583,2011-03-13 09:42:19,2011,3,13,37.163,143.732,4.9,3.0,Japan,"[2008, 2013)",1,2011-03-08 09:42:19,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,54.39176204778049,385173.0738716029,23.36723213663381,0.595,0.6536360532407407,87.13891012327527,5.80926067488502,6,6,0,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175585,2011-03-13 09:47:19,2011,3,13,38.879,144.266,4.8,15.9,Japan,"[2008, 2013)",1,2011-03-08 09:47:19,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,54.42793287566625,385152.3443757864,23.36371773432404,0.595,0.654139525462963,87.18822694819694,5.812548463213132,6,6,0,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175586,2011-03-13 09:52:30,2011,3,13,38.849,141.858,5.6,33.0,Japan,"[2008, 2013)",3,2011-03-08 09:52:30,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,54.46542996724116,385130.8547984567,23.36007447059624,0.595,0.6546614583333333,87.23935205669908,5.815956803779941,6,6,1,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175587,2011-03-13 10:03:53,2011,3,13,36.59,142.083,4.8,35.0,Japan,"[2008, 2013)",1,2011-03-08 10:03:53,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,54.54777888539441,385083.6606463144,23.35207334800434,0.595,0.6558076967592592,87.3516300281041,5.823442001873609,6,6,1,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175588,2011-03-13 10:04:00,2011,3,13,37.704,143.687,4.8,13.9,Japan,"[2008, 2013)",1,2011-03-08 10:04:00,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,54.54862287137841,385083.1769580788,23.35199134528377,0.595,0.6558194444444444,87.35278075401892,5.823518716934598,6,6,0,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175589,2011-03-13 10:29:19,2011,3,13,36.617,142.974,4.8,7.5,Japan,"[2008, 2013)",1,2011-03-08 10:29:19,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,54.73176782990666,384978.216610928,23.334196754921983,0.595,0.6583686921296296,87.60248827753901,5.84016588516927,6,6,0,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175591,2011-03-13 10:43:11,2011,3,13,38.194,141.631,4.8,65.0,Japan,"[2008, 2013)",1,2011-03-08 10:43:11,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,54.8320815925765,384920.726809197,23.32445014584956,0.595,0.6597649884259259,87.73926027198846,5.849284018132567,6,6,2,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175594,2011-03-13 10:50:56,2011,3,13,39.658,143.596,4.9,36.7,Japan,"[2008, 2013)",1,2011-03-08 10:50:56,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,54.88814637579944,384888.59609068144,23.31900282226941,0.595,0.6605453703703703,87.81570135061706,5.85438009004114,6,6,1,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175596,2011-03-13 10:58:57,2011,3,13,36.982,143.203,4.9,18.4,Japan,"[2008, 2013)",1,2011-03-08 10:58:57,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,54.94614026984294,384855.3597990557,23.31336806389942,0.595,0.6613526041666666,87.89477265990814,5.859651510660546,6,6,0,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175597,2011-03-13 11:01:18,2011,3,13,39.739,144.411,4.9,12.3,Japan,"[2008, 2013)",1,2011-03-08 11:01:18,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,54.96314055894925,384845.616936022,23.31171629481383,0.595,0.6615892361111111,87.91795156762133,5.861196771174758,6,6,0,2,6,7,10,10,5,1,15,14,6,5,1,5,3
175599,2011-03-13 11:07:55,2011,3,13,36.19,141.038,4.8,51.4,Japan,"[2008, 2013)",1,2011-03-08 11:07:55,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,55.01100662118474,384818.1849032248,23.30706556909057,0.595,0.6622554976851852,87.98321416593436,5.865547611062293,6,6,2,2,6,7,10,11,5,1,15,14,6,5,1,5,3
175605,2011-03-13 11:37:30,2011,3,13,37.348,142.394,5.7,17.0,Japan,"[2008, 2013)",4,2011-03-08 11:37:30,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,55.22501735284217,384695.53538631066,23.286272022091108,0.595,0.665234375,88.27500538005427,5.885000358670287,6,6,0,2,6,7,10,11,5,1,15,14,6,5,1,5,3
175606,2011-03-13 11:47:59,2011,3,13,37.348,142.46,4.9,36.4,Japan,"[2008, 2013)",1,2011-03-08 11:47:59,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,55.30085552197598,384652.0725434155,23.27890349191496,0.595,0.6662899884259259,88.37840632297338,5.891893754864895,6,6,1,2,6,7,10,11,5,1,15,14,6,5,1,5,3
175607,2011-03-13 11:50:24,2011,3,13,37.564,142.575,4.9,28.1,Japan,"[2008, 2013)",1,2011-03-08 11:50:24,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,55.31833808878744,384642.0532871041,23.277204864131903,0.595,0.6665333333333333,88.40224278835218,5.893482852556816,6,6,1,2,6,7,10,11,5,1,15,14,6,5,1,5,3
175609,2011-03-13 12:01:22,2011,3,13,40.607,143.418,4.8,37.5,Japan,"[2008, 2013)",1,2011-03-08 12:01:22,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,55.397672771283546,384596.58659294667,23.269496608399145,0.595,0.6676376157407408,88.51041102434706,5.900694068289807,6,6,1,2,6,7,10,11,5,1,15,14,6,5,1,5,3
175610,2011-03-13 12:02:50,2011,3,13,37.364,142.502,4.8,17.8,Japan,"[2008, 2013)",1,2011-03-08 12:02:50,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,55.4082828807967,384590.5059408405,23.268465717054948,0.595,0.6677853009259259,88.52487729299075,5.901658486199387,6,6,0,2,6,7,10,11,5,1,15,14,6,5,1,5,3
175615,2011-03-13 12:25:36,2011,3,13,39.717,144.375,4.8,20.9,Japan,"[2008, 2013)",1,2011-03-08 12:25:36,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,55.572980717103206,384496.11763655616,23.25246347187113,0.595,0.6700777777777778,88.74943323580078,5.916628882386722,6,6,1,2,6,7,10,11,5,1,15,14,6,5,1,5,3
175616,2011-03-13 12:27:10,2011,3,13,36.276,142.232,4.9,29.0,Japan,"[2008, 2013)",1,2011-03-08 12:27:10,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,55.58431424317408,384489.62239453365,23.251362292480746,0.595,0.6702355324074074,88.76488584094291,5.917659056062864,6,6,1,2,6,7,10,11,5,1,15,14,6,5,1,5,3
175621,2011-03-13 12:42:34,2011,3,13,37.484,144.062,4.9,41.5,Japan,"[2008, 2013)",1,2011-03-08 12:42:34,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,55.695720393062224,384425.7755474189,23.240537933366653,0.595,0.6717862268518519,88.91678166170168,5.927785444113448,6,6,2,2,6,7,10,11,5,1,15,14,6,5,1,5,3
175622,2011-03-13 12:44:30,2011,3,13,37.259,141.921,4.8,50.7,Japan,"[2008, 2013)",1,2011-03-08 12:44:30,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,55.70970644651139,384417.7601423699,23.23917903114021,0.595,0.6719809027777778,88.93585083400473,5.929056722266985,6,6,2,2,6,7,10,11,5,1,15,14,6,5,1,5,3
175625,2011-03-13 12:53:32,2011,3,13,34.995,141.162,4.8,16.4,Japan,"[2008, 2013)",1,2011-03-08 12:53:32,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,55.775055075558335,384380.3088532615,23.23282967763389,0.595,0.6728905092592592,89.02494989769654,5.93499665984644,6,6,0,2,6,7,10,11,5,1,15,14,6,5,1,5,3
175626,2011-03-13 12:55:54,2011,3,13,37.794,143.553,4.8,40.7,Japan,"[2008, 2013)",1,2011-03-08 12:55:54,3,5,72,50.1791868627783,387587.300052709,23.7765311443038,5.4263538868987,81.3953083034805,55.79217593409093,384370.4968919083,23.23116619387394,0.595,0.6731288194444445,89.04829319482614,5.936552879655079,6,6,2,2,6,7,10,11,5,1,15,14,6,5,1,5,3
